"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.slot0","Answer.TalkMore","Answer.comments","Answer.negative","Answer.positive","Answer.rhetorical","Approve","Reject"
"3VADEH0UHCIOW3AXBN45VU5BHJASP6","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3U84XHCDIDZ2U68MYXBRC9N5Y2T4ZC","A3MFK5UEUG95M3","Approved","Thu May 11 03:35:55 PDT 2017","Thu May 11 03:38:13 PDT 2017","Fri May 26 03:38:13 PDT 2017","Thu May 11 21:19:25 PDT 2017","","","138","100% (2/2)","0% (0/0)","0% (0/0)","Browsing a digital collection of music is just not the same as browsing a collection of records or CDs.","Browsing a digital music collection is like going to the strip club. You can watch, but you can't touch. Not nearly as satisfying.","","That's awesome, I just loooove having to spend half my tiny apartment storing little plastic cases.","I LOVE the feeling of ruffling through stacks and stacks of CDs, looking at the cover art and holding it in my hand!","Who doesn't like browsing a record store? I can't imagine anybody who doesn't."
"3VADEH0UHCIOW3AXBN45VU5BHJASP6","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3VFJCI1K40L94VFFJHJFZVI9FRDGRE","A1R3MNDWBBDZ6L","Approved","Thu May 11 07:33:09 PDT 2017","Thu May 11 07:39:16 PDT 2017","Fri May 26 07:39:16 PDT 2017","Thu May 11 21:19:25 PDT 2017","","","367","100% (182/182)","100% (13/13)","0% (0/0)","Browsing a digital collection of music is just not the same as browsing a collection of records or CDs.","Oh yeah, a physical collection of CDs are like trophies you can display on your wall.","NA","Oh yeah, my favorite part about physical CDs is how convenient it is to switch out the disks every time I want to hear a new song.","Oh, yeah. I love collecting CDs! I have, like, a million of them! My room's a veritable CD warehouse!","Who doesn't love the way things sound on vinyl?"
"382GHPVPHSCYNT3ZNOBGKOM4Y7G34Z","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","33F859I567Z0OKT17QF7KGP6D96HBT","A1R3MNDWBBDZ6L","Approved","Thu May 11 13:01:31 PDT 2017","Thu May 11 13:05:24 PDT 2017","Fri May 26 13:05:24 PDT 2017","Thu May 11 21:19:26 PDT 2017","","","233","100% (182/182)","100% (13/13)","0% (0/0)","I have a huge collection of CDs, and I really like being able to browse through them.","CDs are like records, but smaller.","no","Ah yes, it's so easy to listen to music where you have to change the disk every time you want a new artist.","I have tons of CDs! Like, to the roof!","Who doesn't enjoy collecting music?"
"382GHPVPHSCYNT3ZNOBGKOM4Y7G34Z","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3ATPCQ38J9WHR5EYBCJZB503KIQYAV","A5N6QK76RTR7R","Approved","Thu May 11 04:27:58 PDT 2017","Thu May 11 04:29:50 PDT 2017","Fri May 26 04:29:50 PDT 2017","Thu May 11 21:19:26 PDT 2017","","","112","100% (430/430)","100% (15/15)","0% (0/0)","I have a huge collection of CDs, and I really like being able to browse through them.","It's sort of like my fascination with flip phones.","","I mean are you that behind the times?","Well I think CDs are so outdated..who needs them today when everyone just streams music?","I guess you just like paying homage to the technology of the 90's."
"382GHPVPHSCYNT3ZNOBGKOM4Y7G34Z","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3C44YUNSI2BLGYP94ZEIOFFX1I6PDK","ALPO4A5HFF0Z","Approved","Thu May 11 09:33:29 PDT 2017","Thu May 11 09:42:41 PDT 2017","Fri May 26 09:42:41 PDT 2017","Thu May 11 21:19:27 PDT 2017","","","552","100% (2/2)","0% (0/0)","0% (0/0)","I have a huge collection of CDs, and I really like being able to browse through them.","Having CDs over digital albums is like having a classic car over a new car. They're less practical, but are more enjoyable.","","CDs are so much more convenient than digital albums; carrying them around with you is better than having all of them stored into your phone.","I ALWAYS buy CDs over digital albums because the sound quality is a million times better on a CD than a digital download.","It simply feels better to have something physical that you could hold over something that is digital. When you have something that is digital, it doesn't really feel like it is yours."
"30UZJB2POHXGJC7Z1TUQPGSIY3B354","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","31LM9EDVOMEYGZDOYGN1NO5F6M6JNY","A1R3MNDWBBDZ6L","Approved","Thu May 11 07:57:24 PDT 2017","Thu May 11 07:59:25 PDT 2017","Fri May 26 07:59:25 PDT 2017","Thu May 11 21:19:27 PDT 2017","","","121","100% (182/182)","100% (13/13)","0% (0/0)","It's hard to find new music, new bands or singers that you might like.","Music is like literature; Different genres and choices, but to each their own tastes.","no","Nah, new music's great. I love that song that sounds like a broken washing machine.","I know! There's too many choices. It's an UNLIMITED amount of choices!","How does anyone find new artists these days?"
"30UZJB2POHXGJC7Z1TUQPGSIY3B354","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3BEFOD78W7F2VZ93J8LX47RWJZ54MR","A3OWGVIP4VYSPV","Approved","Thu May 11 07:34:12 PDT 2017","Thu May 11 07:36:18 PDT 2017","Fri May 26 07:36:18 PDT 2017","Thu May 11 21:19:27 PDT 2017","","","126","100% (39/39)","100% (17/17)","0% (0/0)","It's hard to find new music, new bands or singers that you might like.","It's like the girls can't catch their breath after a marathon and are singing.","no","I'm sure everyone just loves to hear a woman breathe while she sings.","This is because new music is so much worse nowadays. They auto tune everything. All the singers sound alike to. I could go on and on on how the girls all have this weird whispery voice. It's like they all sing the exact same and just have different names.","Do you think it's as awful as I do?"
"30UZJB2POHXGJC7Z1TUQPGSIY3B354","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3NC5L260MP80TIR4G5WTNFDS3PSFO4","A2ANLYFY8COULI","Approved","Thu May 11 07:14:21 PDT 2017","Thu May 11 07:45:47 PDT 2017","Fri May 26 07:45:47 PDT 2017","Thu May 11 21:19:27 PDT 2017","","","1886","100% (29/29)","0% (0/0)","0% (0/0)","It's hard to find new music, new bands or singers that you might like.","Five Finger Death Punch is like a relaxing wave that carries me away and take the worries and trashes them.","na","I am such A huge fan of Five Finger death Punch, I mean really you never know when that lead singer is going to thrash out, which is cool.","I cannot get enough Five  Finger Death Punch! They are practically the only band I listen to , they are awesome! There is a song for literally every mood.","You seriously cannot find any great music? Where have you been lately"
"3XU9MCX6VOXG3H9EU0TO97SMK7ZR2U","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3CCZ6YKWR855KYU984024DRQJWV954","A5N6QK76RTR7R","Approved","Thu May 11 08:05:47 PDT 2017","Thu May 11 08:46:47 PDT 2017","Fri May 26 08:46:47 PDT 2017","Thu May 11 21:19:27 PDT 2017","","","2460","100% (430/430)","100% (15/15)","0% (0/0)","Its hard to keep track of your digital music collection.","Music today is as diverse as the world we live in.","NA","I need a secretary just to catalogue my music choices.","There is way too much to keep up with these days!","Who isn't overwhelmed these days with the digital world?"
"3XU9MCX6VOXG3H9EU0TO97SMK7ZR2U","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3QHK8ZVMIN42AGCRYBU5C8IDTL8LBM","A2KG59JUICJLP0","Approved","Thu May 11 04:36:09 PDT 2017","Thu May 11 05:28:29 PDT 2017","Fri May 26 05:28:29 PDT 2017","Thu May 11 21:19:27 PDT 2017","","","3140","100% (30/30)","0% (0/0)","0% (0/0)","Its hard to keep track of your digital music collection.","I swear searching for songs can be like looking for a needle in haystack.","","Maybe your digital music collection doesn't want to be found, did you ever think that?","It's so hard looking for specific songs I might just leave it on shuffle forever.","But is it any harder than it was keeping track of CDs and records?"
"3XU9MCX6VOXG3H9EU0TO97SMK7ZR2U","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3R5F3LQFV366YZI4HHQ0Q7TAFUSZOI","A1GQOPBYDWAL2I","Approved","Thu May 11 08:23:31 PDT 2017","Thu May 11 08:29:20 PDT 2017","Fri May 26 08:29:20 PDT 2017","Thu May 11 21:19:27 PDT 2017","","","349","100% (1/1)","0% (0/0)","0% (0/0)","Its hard to keep track of your digital music collection.","I know dude, keeping track of music is like keeping track of taxes, it is so complicated","","It actually does not take Einstein to do such an easy task, you say this as if it is actually difficult.","I absolutely agree with you brother. My collection is so hard to keep track of that it is like so annoying.","Of course, why would anyone not keep track of their digital collection."
"3HJ1EVZS2O45OZ5XY07TSHXEQLZR35","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3CFVK00FWM7W44VW2KDX1SWLGQU6LW","AMYURTQIMAC8T","Approved","Thu May 11 15:07:56 PDT 2017","Thu May 11 15:20:40 PDT 2017","Fri May 26 15:20:40 PDT 2017","Thu May 11 21:19:27 PDT 2017","","","764","100% (9/9)","0% (0/0)","0% (0/0)","Some people still like to play vinyl records.","Listening to vinyl records is like going to mall to shop for movies.","","Some people still like to play VHS too.","How many people really still like to play vinyl records, tens of thousands.","Are vinyl records still counter culture?"
"3HJ1EVZS2O45OZ5XY07TSHXEQLZR35","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3GLB5JMZFYHF3LWA1GOVU6150QNDG6","A1R3MNDWBBDZ6L","Approved","Thu May 11 07:51:17 PDT 2017","Thu May 11 07:53:35 PDT 2017","Fri May 26 07:53:35 PDT 2017","Thu May 11 21:19:28 PDT 2017","","","138","100% (182/182)","100% (13/13)","0% (0/0)","Some people still like to play vinyl records.","Vinyl's like a status symbol; Not very practical, but it makes you stand out.","no","Oh yeah, vinyl's great. I love storing my music on flimsy, easily-damaged disks.","They sound so much better, though! On vinyl, it's like listening to the voice of the gods!","Who can honestly tell the difference between vinyl quality and other mediums?"
"3HJ1EVZS2O45OZ5XY07TSHXEQLZR35","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3SKRO2GZ72DQDCCHBEPFRWSPIBKK1B","A5N6QK76RTR7R","Approved","Thu May 11 09:04:27 PDT 2017","Thu May 11 09:42:56 PDT 2017","Fri May 26 09:42:56 PDT 2017","Thu May 11 21:19:28 PDT 2017","","","2309","100% (430/430)","100% (15/15)","0% (0/0)","Some people still like to play vinyl records.","Records are like the horse and buggy of the music world.","NA","I think I'd like to travel back in time when storing your music meant building a storage shed out back.","It seems they are ALL the rage at the moment.","Who wants to something that takes up so much space?"
"34YWR3PJ28VT43SCOCV2F1LVOQ10XG","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","317HQ483I8E2LOTIGY21BNQFUDLNI7","A2YE2I9DYV9OKW","Approved","Thu May 11 17:49:32 PDT 2017","Thu May 11 17:59:16 PDT 2017","Fri May 26 17:59:16 PDT 2017","Thu May 11 21:19:28 PDT 2017","","","584","100% (145/145)","100% (91/91)","0% (0/0)","I sometimes wonder whether all this texting and snapchatting and facebook actually makes people less social.","The way that the molecules in a gas work is that they expand to fill any container they're in, it seems that humans are like that except will fill the space with chitchat and cat photos.","NA","I don't know about less social, but it certainly seems to make people more media.","Sometimes it seems like the more we actually can communicate the less we actually do communicate, in any real way anyway.","If the people who dreamed up the internet knew this is what it would become, would they have still gone through with it?"
"34YWR3PJ28VT43SCOCV2F1LVOQ10XG","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Thu May 11 00:08:50 PDT 2017","3","BatchId:2798932;OriginalHitTemplateId:920937336;","3600","1296000","Thu May 18 00:08:50 PDT 2017","","","3FIJLY1B6VQIEI35V598CFIIDVFFPE","AGATMN9R66VSP","Approved","Thu May 11 09:18:37 PDT 2017","Thu May 11 09:23:28 PDT 2017","Fri May 26 09:23:28 PDT 2017","Thu May 11 21:19:28 PDT 2017","","","291","100% (21/21)","100% (13/13)","0% (0/0)","I sometimes wonder whether all this texting and snapchatting and facebook actually makes people less social.","Social media is like a digital form of high school with it's bullying and popularity contests.","","Social media is life. The world would cease to exist without them. I mean it!","Me too. Sometimes I think I would shrivel up and die if I did not have my social media.","I have no idea why people would waste their time typing a message when they could just pick up the phone instead."
